player_id,level_id,progress,video_url
16498,3094,100,https://www.youtube.com/watch?v=laIjc0oHBBk
16498,2563,100,https://www.youtube.com/watch?v=rpBFMi9S7Hs
16498,3284,100,https://www.youtube.com/watch?v=xsannHBrcww
16498,2200,100,https://www.youtube.com/watch?v=vomRQRxmJpY
16498,2537,100,https://www.youtube.com/watch?v=2YYReqApqGs
16498,2335,100,https://youtu.be/L8mo0K855HU?si=khbNAZLxL0rO82c9
16498,2570,100,https://www.youtube.com/watch?v=znM_G4Twg-4
16498,2696,100,https://www.youtube.com/watch?v=OCyCMPj_RIQ
16498,2501,100,https://www.youtube.com/watch?v=xRP7eNMxXso
16498,2387,100,https://www.youtube.com/watch?v=L32T5dYadLg
16498,2577,100,https://www.youtube.com/watch?v=rE07Vb7iQjc
16498,2689,100,https://www.youtube.com/watch?v=UD9MpywC_XU
16498,1754,100,https://www.youtube.com/watch?v=FlMGEos-wZU
16498,2692,100,https://www.youtube.com/watch?v=ae7TZ8L9CEg
16498,1733,100,https://www.youtube.com/watch?v=qKR9fxHod_0
16498,1749,100,https://www.youtube.com/live/gRz0IZ6ksio
16498,1892,100,https://www.youtube.com/watch?v=OiW0BoVDcV8?si=d_RkOlKah45Gh-Sd
16498,2477,100,https://www.youtube.com/watch?v=M6mATxuaxFY
16498,2673,100,https://www.youtube.com/watch?v=kFSKsYNyoGE
16498,2236,100,https://www.youtube.com/watch?v=_PoZ5MJ6ahg
16498,2222,100,https://www.youtube.com/watch?v=14hzGEZthHQ
16498,1740,100,https://www.youtube.com/watch?v=0_SEq2BSOIY
16498,2622,100,https://www.youtube.com/watch?v=6q1v_kbgVHg
16498,1589,100,https://www.youtube.com/watch?v=1ptMlf36njQ
16498,1922,100,https://www.youtube.com/watch?v=1B7gJOkTaKM
16498,2506,100,https://www.youtube.com/watch?v=CsTKqaFW1EY
16498,2811,100,https://www.youtube.com/watch?v=V18LCMb9108
16498,2493,100,https://www.youtube.com/watch?v=n5VrLzkR-ks
16498,2831,100,https://www.youtube.com/watch?v=oL8cl73TWYw
16498,2235,100,https://www.youtube.com/watch?v=xvAZYXr5Epk
16498,1746,100,https://www.youtube.com/watch?v=x4L4Iaet7oI
16498,1591,100,https://www.youtube.com/watch?v=yE3K46m7gI4
16498,2745,100,https://www.youtube.com/watch?v=BKGaOuH2VWQ
16498,2515,100,https://www.youtube.com/watch?v=-jA8THBigM8
16498,1552,100,https://www.youtube.com/watch?v=ICjTvYOYXRU
16498,2707,100,https://youtu.be/2n4t1qNkmcM?si=nye9YGXw4OoHVq1Z
16498,2458,100,https://www.youtube.com/watch?v=raxEZDyM1eA&t=46s
16498,2674,100,https://www.youtube.com/watch?v=YMfM4wSS3UA
16498,1586,100,https://www.youtube.com/watch?v=khgzFuUfXTU
16498,2449,100,https://www.youtube.com/watch?v=v1Gj1iRg3cY
16498,1725,100,https://www.youtube.com/watch?v=NDC7JwUkO6c?si=q0IqV435vpY58X4z
16498,1644,100,https://www.youtube.com/watch?v=pZZ9C5KjZsQ
16498,1698,100,https://www.youtube.com/watch?v=VsQKREAyNaE
16498,2742,100,https://www.youtube.com/watch?v=KpDtn6i7bpE
16498,2718,100,https://www.youtube.com/watch?v=1BPV38wh-vw
16498,2319,100,https://www.youtube.com/watch?v=JkIvfTU_WtU
16498,1578,100,https://www.youtube.com/watch?v=_53daaPe3YM
16498,1995,100,https://www.youtube.com/watch?v=CKc01So0xvk
16498,2287,100,https://www.youtube.com/watch?v=TNMaTEStBcM
16498,1696,100,https://www.youtube.com/watch?v=mXvQzu1YR6Y
16498,2296,100,https://www.youtube.com/watch?v=HiW6PEHZcik
16498,2423,100,https://www.youtube.com/watch?v=GSuWQU9ESQw
16498,1563,100,https://www.youtube.com/watch?v=653suSHgi3I
16498,2307,100,https://www.youtube.com/watch?v=Z0vR9St9qhA
16498,1853,100,https://www.youtube.com/watch?v=8d0HaAGPHUY
16498,2237,100,https://www.youtube.com/watch?v=ExluMO-rag8
16498,1707,100,https://www.youtube.com/watch?v=sUVyugb0Ew4
16498,2636,100,https://www.youtube.com/watch?v=3-0_u1TjaDg?si=nKYyx6g43HGc1vCv
16498,2383,100,https://www.youtube.com/watch?v=o3v5w3xXFAk
16498,1784,100,https://www.youtube.com/watch?v=OAxBdVdpNco
16498,2006,100,https://www.youtube.com/watch?v=IG51g5agCZU
16498,2534,100,https://www.youtube.com/watch?v=flkRvCyhloE
16498,2305,100,https://www.youtube.com/watch?v=QSAcr9cCAq8
16498,2505,100,https://www.youtube.com/watch?v=wsEKl_Hbkpc
16498,2564,100,https://www.youtube.com/watch?v=axAK5y0yBfk
16498,2018,100,https://www.youtube.com/watch?v=bhiOImBaJE4
16498,2435,100,https://www.youtube.com/watch?v=Zy2BCKX1HQc
16498,2304,100,https://www.youtube.com/watch?v=E807-OWm600?si=y-wCTWSuFYtsYqIh
